86,99
83,100
84,101
84,101
86,101
86,101
86,100
85,100
83,100
82,101
84,101
85,101
86,101
86,101
85,101
84,101
83,102
84,102
86,103
86,102
86,101
84,101
83,102
82,102
84,103
86,103
86,102
86,102
85,101
83,101
83,102
84,102
86,103
86,103
86,103
85,102
83,102
84,104
86,105
87,104
88,103
87,103
86,102
85,102
85,103
86,103
87,103
88,102
87,101
86,101
85,101
85,102
87,103
90,104
91,103
89,102
88,102
87,103
88,104
89,105
90,104
90,103
89,103
87,103
86,104
87,104
89,104
90,104
90,103
89,103
87,103
87,103
87,104
89,104
90,104
91,104
90,103
88,103
88,103
89,103
90,104
91,104
92,103
90,102
88,103
88,103
88,103
89,104
91,104
92,103
90,102
88,102
86,102
86,103
86,103
88,103
89,102
88,101
87,101
86,101
85,102
86,102
87,102
88,102
87,101
86,101
85,101
85,101
85,101
87,101
88,100
87,99
85,99
84,99
84,100
85,100
86,99
87,99
86,97
85,97
84,98
84,98
84,98
85,98
86,98
86,98
84,97
83,98
83,98
84,99
85,99
86,98
86,97
84,97
82,98
82,98
83,99
85,99
88,100
88,100
86,100
84,100
83,100
84,101
85,101
86,100
85,100
84,100
83,100
83,101
84,102
86,102
86,100
86,100
84,100
83,100
83,101
84,102
85,102
86,101
85,100
84,100
84,100
84,100
85,101
86,101
87,100
87,100
87,101
86,103
86,103
87,103
87,102
86,101
85,101
84,101
83,102
84,103
86,103
86,102
86,101
85,101
84,101
83,102
84,102
86,102
86,101
85,101
84,100
82,101
82,102
84,102
85,102
85,101
85,100
83,99
81,100
81,101
83,101
84,101
84,100
83,99
82,99
81,100
83,101
85,102
87,102
87,101
86,100
84,100
83,101
84,101
85,101
86,101
86,100
85,99
83,99
83,101
84,101
85,102
86,101
86,101
84,101
82,102
82,102
82,103
85,103
87,103
87,102
85,101
83,101
82,101
83,102
84,102
87,101
86,101
85,100
83,100
83,101
84,102
86,103
87,102
86,101
83,100
82,101
81,102
82,103
83,102
84,101
84,100
82,100
80,100
79,101
79,102
80,102
81,102
80,100
78,100
75,101
74,102
74,102
76,102
76,102
75,100
73,100
69,100
68,101
68,101
71,102
71,100
71,99
69,98
68,99
66,99
66,100
68,100
69,99
69,98
68,98
66,98
64,99
66,100
68,100
69,99
69,98
69,99
68,99
66,100
67,99
68,99
69,98
69,96
68,96
65,96
65,96
65,97
67,97
70,95
69,94
67,94
65,95
63,95
65,96
67,97
69,97
68,96
67,96
64,96
64,97
66,98
68,98
69,97
69,96
67,95
65,96
64,96
67,97
67,97
68,96
69,98
69,99
67,98
66,98
66,99
66,98
65,98
65,99
64,99
65,100
68,100
69,100
70,98
69,97
67,98
64,98
66,99
67,100
68,106
78,113
76,111
63,108
66,104
66,102
66,101
66,100
64,99
63,99
64,99
66,99
67,99
69,97
68,96
65,95
64,96
64,96
66,97
68,99
72,107
76,109
62,106
65,102
65,100
65,99
65,99
64,99
63,99
64,100
67,101
71,100
72,99
73,96
71,94
69,94
69,94
70,95
74,94
75,93
74,91
72,91
70,90
70,91
70,92
75,93
76,93
73,93
71,93
68,94
69,96
71,96
73,95
73,95
71,94
69,95
69,95
70,96
71,96
73,96
72,96
70,96
67,96
66,97
68,98
70,98
71,97
70,96
68,95
65,96
66,96
69,98
70,97
74,98
72,97
71,98
68,98
69,99
70,99
72,99
71,98
70,98
68,98
65,99
66,100
68,101
71,101
72,101
69,100
67,100
65,100
66,101
68,101
69,100
69,99
68,98
66,98
65,99
66,99
68,100
70,99
70,98
69,97
67,98
66,98
67,99
70,100
71,99
71,98
70,98
68,98
67,100
68,100
71,101
72,101
72,101
70,100
68,100
67,102
68,103
71,103
72,103
73,102
71,102
69,102
69,104
70,105
70,106
72,105
71,105
70,105
67,105
66,106
68,107
70,107
70,106
70,106
69,105
66,106
65,106
67,107
69,106
69,106
68,105
67,104
65,104
64,105
66,105
68,105
70,105
70,105
